Time	EEG_Fp1	EEG_Fp2	PPG
오후 1:50:17.896 	0.000029	0.000029	0.000912
오후 1:50:17.898 	0.000025	0.000037	0.000912
오후 1:50:17.898 	0.000034	0.000040	0.000912
오후 1:50:17.922 	0.000027	0.000031	0.000912
오후 1:50:17.922 	0.000041	0.000039	0.000912
오후 1:50:17.925 	0.000034	0.000036	0.000912
오후 1:50:17.925 	0.000023	0.000021	0.000912
오후 1:50:17.928 	0.000014	0.000019	0.000912
오후 1:50:17.928 	0.000032	0.000039	0.000912
오후 1:50:17.932 	0.000046	0.000051	0.000912
오후 1:50:17.932 	0.000030	0.000025	0.000912
오후 1:50:17.958 	0.000037	0.000037	0.000912
오후 1:50:17.958 	0.000043	0.000043	0.000912
오후 1:50:17.967 	0.000059	0.000052	0.000912
오후 1:50:17.967 	0.000035	0.000036	0.000912
오후 1:50:17.992 	0.000063	0.000056	0.000912
오후 1:50:17.992 	0.000053	0.000046	0.000912
오후 1:50:17.995 	0.000068	0.000051	0.000912
오후 1:50:17.995 	0.000052	0.000044	0.000912
오후 1:50:17.997 	0.000028	0.000020	0.000912
오후 1:50:17.997 	0.000055	0.000055	0.000912
오후 1:50:18.066 	0.000059	0.000044	0.000912
오후 1:50:18.066 	0.000042	0.000032	0.000912
오후 1:50:18.107 	0.000049	0.000031	0.000912
오후 1:50:18.107 	0.000047	0.000029	0.000912
오후 1:50:18.110 	0.000077	0.000058	0.000912
오후 1:50:18.110 	0.000061	0.000038	0.000912
오후 1:50:18.115 	0.000043	0.000020	0.000912
오후 1:50:18.115 	0.000069	0.000048	0.000912
오후 1:50:18.117 	0.000072	0.000049	0.000912
오후 1:50:18.117 	0.000066	0.000038	0.000912
오후 1:50:18.143 	0.000071	0.000038	0.000912
오후 1:50:18.143 	0.000077	0.000041	0.000912
오후 1:50:18.146 	0.000068	0.000039	0.000912
오후 1:50:18.146 	0.000078	0.000051	0.000912
오후 1:50:18.149 	0.000080	0.000046	0.000912
오후 1:50:18.149 	0.000058	0.000029	0.000912
오후 1:50:18.151 	0.000068	0.000034	0.000912
오후 1:50:18.151 	0.000070	0.000031	0.000912
오후 1:50:18.163 	0.000047	0.000018	0.000912
오후 1:50:18.163 	0.000052	0.000021	0.000912
오후 1:50:18.199 	0.000059	0.000030	0.000912
오후 1:50:18.199 	0.000075	0.000047	0.000912
오후 1:50:18.203 	0.000077	0.000042	0.000912
오후 1:50:18.203 	0.000056	0.000026	0.000912
오후 1:50:18.206 	0.000074	0.000032	0.000912
오후 1:50:18.206 	0.000072	0.000040	0.000912
오후 1:50:18.209 	0.000071	0.000042	0.000912
오후 1:50:18.209 	0.000067	0.000037	0.000912
오후 1:50:18.242 	0.000070	0.000045	0.000912
오후 1:50:18.242 	0.000061	0.000042	0.000912
오후 1:50:18.259 	0.000080	0.000056	0.000912
오후 1:50:18.259 	0.000058	0.000032	0.000912
오후 1:50:18.266 	0.000043	0.000014	0.000912
오후 1:50:18.266 	0.000048	0.000028	0.000912
오후 1:50:18.271 	0.000068	0.000048	0.000912
오후 1:50:18.271 	0.000066	0.000042	0.000912
오후 1:50:18.326 	0.000065	0.000034	0.000912
오후 1:50:18.326 	0.000066	0.000043	0.000912
오후 1:50:18.331 	0.000077	0.000054	0.000912
오후 1:50:18.331 	0.000051	0.000028	0.000912
오후 1:50:18.333 	0.000054	0.000034	0.000912
오후 1:50:18.333 	0.000054	0.000036	0.000912
오후 1:50:18.343 	0.000081	0.000065	0.000912
오후 1:50:18.343 	0.000068	0.000049	0.000912
오후 1:50:18.388 	0.000051	0.000031	0.000912
오후 1:50:18.388 	0.000061	0.000038	0.000912
오후 1:50:18.391 	0.000068	0.000040	0.000912
오후 1:50:18.391 	0.000076	0.000049	0.000912
오후 1:50:18.397 	0.000059	0.000037	0.000912
오후 1:50:18.397 	0.000051	0.000026	0.000912
오후 1:50:18.418 	0.000068	0.000046	0.000912
오후 1:50:18.418 	0.000066	0.000044	0.000912
오후 1:50:18.422 	0.000066	0.000048	0.000912
오후 1:50:18.422 	0.000057	0.000035	0.000912
오후 1:50:18.424 	0.000051	0.000023	0.000912
오후 1:50:18.424 	0.000054	0.000033	0.000912
오후 1:50:18.427 	0.000052	0.000034	0.000912
오후 1:50:18.427 	0.000068	0.000045	0.000912
오후 1:50:18.456 	0.000060	0.000033	0.000912
오후 1:50:18.456 	0.000075	0.000054	0.000912
오후 1:50:18.459 	0.000058	0.000038	0.000912
오후 1:50:18.459 	0.000059	0.000030	0.000912
오후 1:50:18.464 	0.000064	0.000035	0.000912
오후 1:50:18.464 	0.000083	0.000058	0.000912
오후 1:50:18.467 	0.000080	0.000057	0.000912
오후 1:50:18.467 	0.000071	0.000040	0.000912
오후 1:50:18.499 	0.000091	0.000063	0.000912
오후 1:50:18.499 	0.000081	0.000056	0.000912
오후 1:50:18.501 	0.000099	0.000063	0.000912
오후 1:50:18.501 	0.000094	0.000068	0.000912
오후 1:50:18.504 	0.000080	0.000050	0.000912
오후 1:50:18.504 	0.000080	0.000046	0.000912
오후 1:50:18.507 	0.000089	0.000055	0.000912
오후 1:50:18.507 	0.000078	0.000035	0.000912
오후 1:50:18.534 	0.000058	0.000012	0.000912
오후 1:50:18.534 	0.000066	0.000042	0.000912
오후 1:50:18.536 	0.000090	0.000063	0.000912
오후 1:50:18.536 	0.000075	0.000040	0.000912
오후 1:50:18.539 	0.000060	0.000032	0.000912
오후 1:50:18.539 	0.000077	0.000044	0.000912
오후 1:50:18.541 	0.000083	0.000058	0.000912
오후 1:50:18.541 	0.000085	0.000056	0.000912
오후 1:50:18.544 	0.000061	0.000035	0.000912
오후 1:50:18.544 	0.000070	0.000044	0.000912
오후 1:50:18.566 	0.000084	0.000045	0.000912
오후 1:50:18.566 	0.000080	0.000038	0.000912
오후 1:50:18.568 	0.000055	0.000024	0.000912
오후 1:50:18.568 	0.000073	0.000031	0.000912
오후 1:50:18.571 	0.000086	0.000044	0.000912
오후 1:50:18.571 	0.000095	0.000054	0.000912
오후 1:50:18.573 	0.000084	0.000041	0.000912
오후 1:50:18.573 	0.000070	0.000029	0.000912
오후 1:50:18.576 	0.000075	0.000038	0.000912
오후 1:50:18.576 	0.000081	0.000034	0.000912
오후 1:50:18.599 	0.000084	0.000039	0.000912
오후 1:50:18.599 	0.000082	0.000036	0.000912
오후 1:50:18.601 	0.000089	0.000046	0.000912
오후 1:50:18.601 	0.000089	0.000040	0.000912
오후 1:50:18.604 	0.000084	0.000037	0.000912
오후 1:50:18.604 	0.000082	0.000026	0.000912
오후 1:50:18.606 	0.000084	0.000038	0.000912
오후 1:50:18.606 	0.000089	0.000043	0.000912
오후 1:50:18.609 	0.000088	0.000053	0.000912
오후 1:50:18.609 	0.000067	0.000036	0.000912
오후 1:50:18.631 	0.000066	0.000038	0.000912
오후 1:50:18.631 	0.000095	0.000055	0.000912
오후 1:50:18.634 	0.000106	0.000066	0.000912
오후 1:50:18.634 	0.000068	0.000027	0.000912
오후 1:50:18.636 	0.000069	0.000034	0.000912
오후 1:50:18.636 	0.000078	0.000041	0.000912
오후 1:50:18.638 	0.000075	0.000037	0.000912
오후 1:50:18.638 	0.000077	0.000033	0.000912
오후 1:50:18.641 	0.000066	0.000021	0.000912
오후 1:50:18.641 	0.000079	0.000045	0.000912
오후 1:50:18.664 	0.000084	0.000046	0.000912
오후 1:50:18.664 	0.000093	0.000054	0.000912
오후 1:50:18.666 	0.000070	0.000034	0.000912
오후 1:50:18.666 	0.000079	0.000036	0.000912
오후 1:50:18.669 	0.000095	0.000044	0.000912
오후 1:50:18.669 	0.000085	0.000043	0.000912
오후 1:50:18.672 	0.000082	0.000044	0.000912
오후 1:50:18.672 	0.000068	0.000028	0.000912
오후 1:50:18.690 	0.000078	0.000047	0.000912
오후 1:50:18.690 	0.000087	0.000061	0.000912
오후 1:50:18.714 	0.000087	0.000059	0.000912
오후 1:50:18.714 	0.000068	0.000037	0.000912
오후 1:50:18.718 	0.000076	0.000046	0.000912
오후 1:50:18.718 	0.000072	0.000053	0.000912
오후 1:50:18.721 	0.000082	0.000055	0.000912
오후 1:50:18.721 	0.000057	0.000036	0.000912
오후 1:50:18.726 	0.000079	0.000061	0.000912
오후 1:50:18.726 	0.000080	0.000054	0.000912
오후 1:50:18.751 	0.000071	0.000047	0.000912
오후 1:50:18.751 	0.000070	0.000051	0.000912
오후 1:50:18.760 	0.000048	0.000030	0.000912
오후 1:50:18.760 	0.000069	0.000052	0.000912
오후 1:50:18.784 	0.000070	0.000047	0.000912
오후 1:50:18.784 	0.000054	0.000027	0.000912
오후 1:50:18.786 	0.000059	0.000036	0.000912
오후 1:50:18.786 	0.000086	0.000072	0.000912
오후 1:50:18.788 	0.000079	0.000049	0.000912
오후 1:50:18.788 	0.000076	0.000039	0.000912
오후 1:50:18.790 	0.000068	0.000034	0.000912
오후 1:50:18.790 	0.000058	0.000020	0.000912
오후 1:50:18.793 	0.000075	0.000042	0.000912
오후 1:50:18.793 	0.000083	0.000054	0.000912
오후 1:50:18.830 	0.000069	0.000039	0.000912
오후 1:50:18.830 	0.000061	0.000028	0.000912
오후 1:50:18.833 	0.000077	0.000045	0.000912
오후 1:50:18.833 	0.000072	0.000039	0.000912
오후 1:50:18.836 	0.000085	0.000052	0.000912
오후 1:50:18.836 	0.000068	0.000039	0.000912
오후 1:50:18.840 	0.000090	0.000062	0.000912
오후 1:50:18.840 	0.000097	0.000057	0.000912
오후 1:50:18.870 	0.000063	0.000039	0.000912
오후 1:50:18.870 	0.000071	0.000042	0.000912
오후 1:50:18.874 	0.000075	0.000045	0.000912
오후 1:50:18.874 	0.000081	0.000054	0.000912
오후 1:50:18.897 	0.000085	0.000062	0.000912
오후 1:50:18.897 	0.000077	0.000047	0.000912
오후 1:50:18.921 	0.000070	0.000038	0.000912
오후 1:50:18.921 	0.000095	0.000060	0.000912
오후 1:50:18.925 	0.000078	0.000032	0.000912
오후 1:50:18.925 	0.000059	0.000017	0.000912
오후 1:50:18.929 	0.000079	0.000035	0.000912
오후 1:50:18.929 	0.000072	0.000041	0.000912
오후 1:50:18.957 	0.000085	0.000051	0.000912
오후 1:50:18.957 	0.000061	0.000037	0.000912
오후 1:50:18.959 	0.000048	0.000029	0.000912
오후 1:50:18.959 	0.000059	0.000038	0.000912
오후 1:50:18.961 	0.000060	0.000040	0.000912
오후 1:50:18.961 	0.000042	0.000023	0.000912
오후 1:50:18.964 	0.000052	0.000040	0.000912
오후 1:50:18.964 	0.000056	0.000042	0.000912
오후 1:50:18.966 	0.000065	0.000049	0.000912
오후 1:50:18.966 	0.000068	0.000050	0.000912
오후 1:50:18.993 	0.000081	0.000054	0.000912
오후 1:50:18.993 	0.000060	0.000035	0.000912
오후 1:50:18.995 	0.000082	0.000052	0.000912
오후 1:50:18.995 	0.000069	0.000039	0.000912
오후 1:50:18.998 	0.000046	0.000022	0.000912
오후 1:50:18.998 	0.000053	0.000023	0.000912
오후 1:50:19.000 	0.000055	0.000059	0.000912
오후 1:50:19.000 	0.000084	0.000066	0.000912
오후 1:50:19.057 	0.000078	0.000060	0.000912
오후 1:50:19.057 	0.000079	0.000054	0.000912
오후 1:50:19.059 	0.000080	0.000057	0.000912
오후 1:50:19.059 	0.000083	0.000060	0.000912
오후 1:50:19.064 	0.000084	0.000065	0.000912
오후 1:50:19.064 	0.000065	0.000040	0.000912
오후 1:50:19.074 	0.000077	0.000062	0.000912
오후 1:50:19.074 	0.000095	0.000077	0.000912
오후 1:50:19.135 	0.000076	0.000057	0.000912
오후 1:50:19.135 	0.000074	0.000055	0.000912
오후 1:50:19.138 	0.000098	0.000069	0.000912
오후 1:50:19.138 	0.000104	0.000078	0.000912
오후 1:50:19.146 	0.000081	0.000063	0.000912
오후 1:50:19.146 	0.000059	0.000042	0.000912
오후 1:50:19.189 	0.000078	0.000048	0.000912
오후 1:50:19.189 	0.000068	0.000045	0.000912
오후 1:50:19.191 	0.000068	0.000055	0.000912
오후 1:50:19.191 	0.000056	0.000049	0.000912
오후 1:50:19.193 	0.000053	0.000037	0.000912
오후 1:50:19.193 	0.000082	0.000060	0.000912
오후 1:50:19.195 	0.000076	0.000053	0.000912
오후 1:50:19.195 	0.000068	0.000057	0.000912
오후 1:50:19.197 	0.000065	0.000060	0.000912
오후 1:50:19.197 	0.000062	0.000052	0.000912
오후 1:50:19.217 	0.000055	0.000046	0.000912
오후 1:50:19.217 	0.000068	0.000059	0.000912
오후 1:50:19.219 	0.000071	0.000050	0.000912
오후 1:50:19.219 	0.000081	0.000063	0.000912
오후 1:50:19.223 	0.000095	0.000068	0.000912
오후 1:50:19.223 	0.000052	0.000037	0.000912
오후 1:50:19.227 	0.000061	0.000043	0.000912
오후 1:50:19.227 	0.000069	0.000054	0.000912
오후 1:50:19.266 	0.000086	0.000069	0.000912
오후 1:50:19.266 	0.000092	0.000080	0.000912
오후 1:50:19.269 	0.000076	0.000067	0.000912
오후 1:50:19.269 	0.000068	0.000060	0.000912
오후 1:50:19.287 	0.000074	0.000068	0.000912
오후 1:50:19.287 	0.000076	0.000066	0.000912
오후 1:50:19.333 	0.000075	0.000062	0.000912
오후 1:50:19.333 	0.000074	0.000058	0.000912
오후 1:50:19.336 	0.000085	0.000075	0.000912
오후 1:50:19.336 	0.000086	0.000066	0.000912
오후 1:50:19.339 	0.000080	0.000069	0.000912
오후 1:50:19.339 	0.000074	0.000048	0.000912
오후 1:50:19.371 	0.000068	0.000048	0.000912
오후 1:50:19.371 	0.000076	0.000051	0.000912
오후 1:50:19.373 	0.000060	0.000040	0.000912
오후 1:50:19.373 	0.000056	0.000038	0.000912
오후 1:50:19.376 	0.000063	0.000037	0.000912
오후 1:50:19.376 	0.000068	0.000055	0.000912
오후 1:50:19.376 	0.000082	0.000066	0.000912
오후 1:50:19.376 	0.000057	0.000043	0.000912
오후 1:50:19.379 	0.000045	0.000038	0.000912
오후 1:50:19.379 	0.000042	0.000034	0.000912
오후 1:50:19.406 	0.000063	0.000061	0.000912
오후 1:50:19.406 	0.000062	0.000058	0.000912
오후 1:50:19.408 	0.000065	0.000051	0.000912
오후 1:50:19.408 	0.000058	0.000045	0.000912
오후 1:50:19.457 	0.000067	0.000050	0.000912
오후 1:50:19.457 	0.000074	0.000062	0.000912
오후 1:50:19.459 	0.000062	0.000040	0.000912
오후 1:50:19.459 	0.000069	0.000050	0.000912
오후 1:50:19.461 	0.000058	0.000043	0.000912
오후 1:50:19.461 	0.000073	0.000055	0.000912
오후 1:50:19.463 	0.000052	0.000034	0.000912
오후 1:50:19.463 	0.000042	0.000038	0.000912
오후 1:50:19.465 	0.000063	0.000045	0.000912
오후 1:50:19.465 	0.000064	0.000052	0.000912
오후 1:50:19.468 	0.000070	0.000048	0.000912
오후 1:50:19.468 	0.000056	0.000036	0.000912
오후 1:50:19.492 	0.000069	0.000042	0.000912
오후 1:50:19.492 	0.000079	0.000046	0.000912
오후 1:50:19.564 	0.000084	0.000050	0.000912
오후 1:50:19.564 	0.000073	0.000046	0.000912
오후 1:50:19.572 	0.000050	0.000027	0.000912
오후 1:50:19.572 	0.000072	0.000057	0.000912
오후 1:50:19.593 	0.000072	0.000051	0.000912
오후 1:50:19.593 	0.000063	0.000042	0.000912
오후 1:50:19.598 	0.000070	0.000052	0.000912
오후 1:50:19.598 	0.000073	0.000051	0.000912
오후 1:50:19.599 	0.000077	0.000052	0.000912
오후 1:50:19.599 	0.000064	0.000042	0.000912
오후 1:50:19.602 	0.000053	0.000036	0.000912
오후 1:50:19.602 	0.000081	0.000062	0.000912
오후 1:50:19.626 	0.000085	0.000058	0.000912
오후 1:50:19.626 	0.000068	0.000033	0.000912
오후 1:50:19.629 	0.000089	0.000047	0.000912
오후 1:50:19.629 	0.000089	0.000055	0.000912
오후 1:50:19.634 	0.000097	0.000066	0.000912
오후 1:50:19.634 	0.000076	0.000043	0.000912
오후 1:50:19.642 	0.000075	0.000045	0.000912
오후 1:50:19.642 	0.000075	0.000046	0.000912
오후 1:50:19.690 	0.000099	0.000066	0.000912
오후 1:50:19.690 	0.000093	0.000060	0.000912
오후 1:50:19.692 	0.000086	0.000058	0.000912
오후 1:50:19.692 	0.000070	0.000049	0.000912
오후 1:50:19.695 	0.000083	0.000052	0.000912
오후 1:50:19.695 	0.000082	0.000055	0.000912
오후 1:50:19.698 	0.000067	0.000041	0.000912
오후 1:50:19.698 	0.000061	0.000046	0.000912
오후 1:50:19.725 	0.000070	0.000055	0.000912
오후 1:50:19.725 	0.000087	0.000071	0.000912
오후 1:50:19.729 	0.000063	0.000051	0.000912
오후 1:50:19.729 	0.000052	0.000049	0.000912
오후 1:50:19.732 	0.000071	0.000063	0.000912
오후 1:50:19.732 	0.000074	0.000064	0.000912
오후 1:50:19.735 	0.000071	0.000058	0.000912
오후 1:50:19.735 	0.000066	0.000057	0.000912
오후 1:50:19.759 	0.000057	0.000045	0.000912
오후 1:50:19.759 	0.000051	0.000040	0.000912
오후 1:50:19.763 	0.000064	0.000050	0.000912
오후 1:50:19.763 	0.000057	0.000049	0.000912
오후 1:50:19.765 	0.000063	0.000052	0.000912
오후 1:50:19.765 	0.000083	0.000058	0.000912
오후 1:50:19.767 	0.000063	0.000048	0.000912
오후 1:50:19.767 	0.000073	0.000052	0.000912
오후 1:50:19.790 	0.000055	0.000040	0.000912
오후 1:50:19.790 	0.000068	0.000046	0.000912
오후 1:50:19.792 	0.000084	0.000059	0.000912
오후 1:50:19.792 	0.000069	0.000040	0.000912
오후 1:50:19.794 	0.000066	0.000038	0.000912
오후 1:50:19.794 	0.000071	0.000054	0.000912
오후 1:50:19.796 	0.000092	0.000072	0.000912
오후 1:50:19.796 	0.000084	0.000053	0.000912
오후 1:50:19.800 	0.000074	0.000051	0.000912
오후 1:50:19.800 	0.000054	0.000035	0.000912
오후 1:50:19.824 	0.000062	0.000040	0.000912
오후 1:50:19.824 	0.000061	0.000041	0.000912
오후 1:50:19.826 	0.000067	0.000047	0.000912
오후 1:50:19.826 	0.000072	0.000049	0.000912
오후 1:50:19.829 	0.000080	0.000059	0.000912
오후 1:50:19.829 	0.000084	0.000058	0.000912
오후 1:50:19.832 	0.000060	0.000034	0.000912
오후 1:50:19.832 	0.000056	0.000032	0.000912
오후 1:50:19.834 	0.000072	0.000048	0.000912
오후 1:50:19.834 	0.000067	0.000051	0.000912
오후 1:50:19.867 	0.000059	0.000040	0.000912
오후 1:50:19.867 	0.000063	0.000032	0.000912
오후 1:50:19.873 	0.000071	0.000038	0.000912
오후 1:50:19.873 	0.000081	0.000058	0.000912
오후 1:50:19.877 	0.000073	0.000048	0.000912
오후 1:50:19.877 	0.000064	0.000028	0.000912
오후 1:50:19.897 	0.000068	0.000033	0.000912
오후 1:50:19.897 	0.000059	0.000038	0.000912
오후 1:50:19.899 	0.000053	0.000036	0.000912
오후 1:50:19.899 	0.000046	0.000031	0.000912
오후 1:50:19.901 	0.000052	0.000024	0.000912
오후 1:50:19.901 	0.000061	0.000035	0.000912
오후 1:50:19.904 	0.000065	0.000033	0.000912
오후 1:50:19.904 	0.000060	0.000035	0.000912
오후 1:50:19.908 	0.000066	0.000026	0.000912
오후 1:50:19.908 	0.000079	0.000038	0.000912
오후 1:50:19.947 	0.000053	0.000022	0.000912
오후 1:50:19.947 	0.000058	0.000019	0.000912
오후 1:50:19.950 	0.000054	0.000018	0.000912
오후 1:50:19.950 	0.000060	0.000028	0.000912
오후 1:50:19.956 	0.000073	0.000035	0.000912
오후 1:50:19.956 	0.000075	0.000037	0.000912
오후 1:50:19.993 	0.000058	0.000017	0.000912
오후 1:50:19.993 	0.000069	0.000026	0.000912
오후 1:50:19.995 	0.000089	0.000042	0.000912
오후 1:50:19.995 	0.000079	0.000034	0.000912
오후 1:50:19.997 	0.000072	0.000034	0.000912
오후 1:50:19.997 	0.000063	0.000021	0.000912
오후 1:50:20.000 	0.000082	0.000041	0.000912
오후 1:50:20.000 	0.000077	0.000034	0.000912
오후 1:50:20.040 	0.000066	0.000026	0.000912
오후 1:50:20.040 	0.000074	0.000033	0.000912
오후 1:50:20.044 	0.000071	0.000033	0.000912
오후 1:50:20.044 	0.000084	0.000048	0.000912
오후 1:50:20.047 	0.000072	0.000030	0.000912
오후 1:50:20.047 	0.000069	0.000035	0.000912
오후 1:50:20.050 	0.000080	0.000041	0.000912
오후 1:50:20.050 	0.000063	0.000030	0.000912
오후 1:50:20.079 	0.000071	0.000030	0.000912
오후 1:50:20.079 	0.000066	0.000024	0.000912
오후 1:50:20.082 	0.000069	0.000032	0.000912
오후 1:50:20.082 	0.000096	0.000049	0.000912
오후 1:50:20.085 	0.000083	0.000037	0.000912
오후 1:50:20.085 	0.000064	0.000020	0.000912
오후 1:50:20.087 	0.000061	0.000017	0.000912
오후 1:50:20.087 	0.000066	0.000027	0.000912
오후 1:50:20.144 	0.000101	0.000064	0.000912
오후 1:50:20.144 	0.000076	0.000031	0.000912
오후 1:50:20.146 	0.000068	0.000025	0.000912
오후 1:50:20.146 	0.000083	0.000043	0.000912
오후 1:50:20.149 	0.000089	0.000049	0.000912
오후 1:50:20.149 	0.000070	0.000035	0.000912
오후 1:50:20.151 	0.000059	0.000035	0.000912
오후 1:50:20.151 	0.000072	0.000034	0.000912
오후 1:50:20.153 	0.000076	0.000034	0.000912
오후 1:50:20.153 	0.000079	0.000039	0.000912
오후 1:50:20.198 	0.000063	0.000032	0.000912
오후 1:50:20.198 	0.000072	0.000046	0.000912
오후 1:50:20.245 	0.000059	0.000035	0.000912
오후 1:50:20.245 	0.000068	0.000049	0.000912
오후 1:50:20.248 	0.000069	0.000045	0.000912
오후 1:50:20.248 	0.000069	0.000042	0.000912
오후 1:50:20.251 	0.000072	0.000040	0.000912
오후 1:50:20.251 	0.000064	0.000039	0.000912
오후 1:50:20.253 	0.000088	0.000065	0.000912
오후 1:50:20.253 	0.000059	0.000033	0.000912
오후 1:50:20.261 	0.000069	0.000039	0.000912
오후 1:50:20.261 	0.000075	0.000051	0.000912
오후 1:50:20.302 	0.000064	0.000046	0.000912
오후 1:50:20.302 	0.000061	0.000034	0.000912
오후 1:50:20.304 	0.000080	0.000046	0.000912
오후 1:50:20.304 	0.000063	0.000045	0.000912
오후 1:50:20.307 	0.000082	0.000051	0.000912
오후 1:50:20.307 	0.000076	0.000046	0.000912
오후 1:50:20.309 	0.000076	0.000040	0.000912
오후 1:50:20.309 	0.000058	0.000031	0.000912
오후 1:50:20.311 	0.000049	0.000026	0.000912
오후 1:50:20.311 	0.000066	0.000027	0.000912
오후 1:50:20.320 	0.000046	0.000017	0.000912
오후 1:50:20.320 	0.000051	0.000027	0.000912
오후 1:50:20.375 	0.000076	0.000045	0.000912
오후 1:50:20.375 	0.000046	0.000025	0.000912
오후 1:50:20.378 	0.000024	0.000008	0.000912
오후 1:50:20.378 	0.000042	0.000029	0.000912
오후 1:50:20.386 	0.000068	0.000043	0.000912
오후 1:50:20.386 	0.000079	0.000048	0.000912
오후 1:50:20.425 	0.000057	0.000024	0.000912
오후 1:50:20.425 	0.000045	0.000009	0.000912
오후 1:50:20.427 	0.000071	0.000048	0.000912
오후 1:50:20.427 	0.000093	0.000068	0.000912
오후 1:50:20.430 	0.000089	0.000061	0.000912
오후 1:50:20.430 	0.000059	0.000033	0.000912
오후 1:50:20.433 	0.000085	0.000059	0.000912
오후 1:50:20.433 	0.000090	0.000062	0.000912
오후 1:50:20.453 	0.000077	0.000048	0.000912
오후 1:50:20.453 	0.000069	0.000037	0.000912
오후 1:50:20.455 	0.000085	0.000042	0.000912
오후 1:50:20.455 	0.000082	0.000043	0.000912
오후 1:50:20.458 	0.000099	0.000070	0.000912
오후 1:50:20.458 	0.000078	0.000040	0.000912
오후 1:50:20.460 	0.000068	0.000035	0.000912
오후 1:50:20.460 	0.000087	0.000051	0.000912
오후 1:50:20.462 	0.000093	0.000062	0.000912
오후 1:50:20.462 	0.000073	0.000037	0.000912
오후 1:50:20.507 	0.000067	0.000037	0.000912
오후 1:50:20.507 	0.000073	0.000045	0.000912
오후 1:50:20.510 	0.000072	0.000047	0.000912
오후 1:50:20.510 	0.000075	0.000038	0.000912
오후 1:50:20.513 	0.000064	0.000030	0.000912
오후 1:50:20.513 	0.000060	0.000033	0.000912
오후 1:50:20.516 	0.000075	0.000034	0.000912
오후 1:50:20.516 	0.000085	0.000051	0.000912
오후 1:50:20.555 	0.000074	0.000049	0.000912
오후 1:50:20.555 	0.000077	0.000054	0.000912
오후 1:50:20.558 	0.000085	0.000066	0.000912
오후 1:50:20.558 	0.000081	0.000060	0.000912
오후 1:50:20.560 	0.000068	0.000045	0.000912
오후 1:50:20.560 	0.000063	0.000037	0.000912
오후 1:50:20.587 	0.000076	0.000059	0.000912
오후 1:50:20.587 	0.000084	0.000066	0.000912
오후 1:50:20.637 	0.000078	0.000060	0.000912
오후 1:50:20.637 	0.000079	0.000054	0.000912
오후 1:50:20.640 	0.000080	0.000057	0.000912
오후 1:50:20.640 	0.000083	0.000060	0.000912
오후 1:50:20.644 	0.000084	0.000065	0.000912
오후 1:50:20.644 	0.000065	0.000040	0.000912
오후 1:50:20.690 	0.000077	0.000062	0.000912
오후 1:50:20.690 	0.000095	0.000077	0.000912
오후 1:50:20.693 	0.000076	0.000057	0.000912
오후 1:50:20.693 	0.000074	0.000055	0.000912
오후 1:50:20.698 	0.000098	0.000069	0.000912
오후 1:50:20.698 	0.000104	0.000078	0.000912
오후 1:50:20.717 	0.000081	0.000063	0.000912
오후 1:50:20.717 	0.000059	0.000042	0.000912
오후 1:50:20.737 	0.000078	0.000048	0.000912
오후 1:50:20.737 	0.000068	0.000045	0.000912
오후 1:50:20.740 	0.000068	0.000055	0.000912
오후 1:50:20.740 	0.000056	0.000049	0.000912
오후 1:50:20.743 	0.000053	0.000037	0.000912
오후 1:50:20.743 	0.000082	0.000060	0.000912
오후 1:50:20.749 	0.000076	0.000053	0.000912
오후 1:50:20.749 	0.000068	0.000057	0.000912
오후 1:50:20.773 	0.000065	0.000060	0.000912
오후 1:50:20.773 	0.000062	0.000052	0.000912
오후 1:50:20.781 	0.000055	0.000046	0.000912
오후 1:50:20.781 	0.000068	0.000059	0.000912
오후 1:50:20.788 	0.000071	0.000050	0.000912
오후 1:50:20.788 	0.000081	0.000063	0.000912
오후 1:50:20.824 	0.000095	0.000068	0.000912
오후 1:50:20.824 	0.000052	0.000037	0.000912
오후 1:50:20.827 	0.000061	0.000043	0.000912
오후 1:50:20.827 	0.000069	0.000054	0.000912
오후 1:50:20.830 	0.000086	0.000069	0.000912
오후 1:50:20.830 	0.000092	0.000080	0.000912
오후 1:50:20.832 	0.000076	0.000067	0.000912
오후 1:50:20.832 	0.000068	0.000060	0.000912
오후 1:50:20.853 	0.000074	0.000068	0.000912
오후 1:50:20.853 	0.000076	0.000066	0.000912
오후 1:50:20.855 	0.000075	0.000062	0.000912
오후 1:50:20.855 	0.000074	0.000058	0.000912
오후 1:50:20.858 	0.000085	0.000075	0.000912
오후 1:50:20.858 	0.000086	0.000066	0.000912
오후 1:50:20.861 	0.000080	0.000069	0.000912
오후 1:50:20.861 	0.000074	0.000048	0.000912
오후 1:50:20.887 	0.000068	0.000048	0.000912
오후 1:50:20.887 	0.000076	0.000051	0.000912
오후 1:50:20.890 	0.000060	0.000040	0.000912
오후 1:50:20.890 	0.000056	0.000038	0.000912
오후 1:50:20.892 	0.000063	0.000037	0.000912
오후 1:50:20.892 	0.000068	0.000055	0.000912
오후 1:50:20.894 	0.000082	0.000066	0.000912
오후 1:50:20.894 	0.000057	0.000043	0.000912
오후 1:50:20.898 	0.000045	0.000038	0.000912
오후 1:50:20.898 	0.000042	0.000034	0.000912
오후 1:50:20.919 	0.000063	0.000061	0.000912
오후 1:50:20.919 	0.000062	0.000058	0.000912
